,hscode,volume,eight_bits
1033,10063040001,3600,10063040
1034,10063040001,16000,10063040
1035,10063040001,27440,10063040
1036,10063040001,6900,10063040
1037,10063040001,74500,10063040
1038,10063040001,14600,10063040
1039,10063040001,15900,10063040
1040,10063040001,30000,10063040
1041,10063040001,2000,10063040
1042,10063099010,3240,10063099
1043,10063099010,2160,10063099
1044,10063040001,420,10063040
1045,10063099001,1200,10063099
1046,10063099001,1025,10063099
1047,10063099001,300,10063099
1048,10063040001,600,10063040
1049,10063040001,500,10063040
1050,10063091001,3000,10063091
1051,10063040001,1590,10063040
1052,10063040001,150,10063040
1053,10063040001,100,10063040
1054,10064090005,550,10064090
1055,10064090005,300,10064090
1056,10064090005,1200,10064090
1057,10064090005,1200,10064090
1058,10063099001,100,10063099
1059,10063040001,19380,10063040
1060,10063099001,900,10063099
1061,10063040001,4720,10063040
1062,10063099010,1800,10063099
1063,10063099010,3600,10063099
1064,10063099012,1000,10063099
1065,10063040001,4250,10063040
1066,10063040001,8500,10063040
1067,10063099010,1080,10063099
1068,10063099010,720,10063099
1069,10063040001,1240,10063040
1070,10063040001,80,10063040
1071,10063040001,100,10063040
1072,10063030003,50,10063030
1073,10063099010,1440,10063099
1074,10063099010,2160,10063099
1075,10063040001,24000,10063040
1076,10063040001,3520,10063040
1077,10063099012,880,10063099
1078,10059010000,170,10059010
1079,10063040001,14000,10063040
1080,10063040001,10000,10063040
1081,10063040001,3000,10063040
1082,10063040001,12000,10063040
1083,10063040001,3000,10063040
1084,10063030003,80,10063030
1085,10063040001,4880,10063040
1086,10063040001,15000,10063040
1087,10063040001,20634,10063040
1088,10063040001,2700,10063040
1089,10063099001,19935,10063099
1090,10063040001,20593,10063040
1091,10063040001,20593,10063040
1092,10063040001,6660,10063040
1093,10063099001,58,10063099
1094,10063099001,212,10063099
1095,10063099012,41600,10063099
1096,10063030003,725,10063030
1097,10063030003,725,10063030
1098,10063040001,46000,10063040
1099,10063040001,21500,10063040
1100,10063040001,1500,10063040
1101,10063040001,8960,10063040
1102,10063040001,2825,10063040
1103,10063099001,154,10063099
1104,10062090607,300,10062090
1105,10064090012,2600,10064090
1106,10062090619,260,10062090
1107,10063030003,1650,10063030
1108,10063091002,600,10063091
1109,10063099010,37980,10063099
1110,15119036000,5040,15119036
1111,15119036000,1680,15119036
1112,10063040001,4100,10063040
1113,10063040001,5500,10063040
1114,10063040001,12400,10063040
1115,10063040001,20000,10063040
1116,10063099012,624000,10063099
1117,10062090613,2270,10062090
1118,10063040001,16685,10063040
1119,10063030003,212,10063030
1120,10063040001,25,10063040
1121,10063099012,20,10063099
1122,10063030003,20,10063030
1123,10063099001,20,10063099
1124,10064090005,20,10064090
1125,10063091001,60,10063091
1126,10063091001,2,10063091
1127,10063040001,2,10063040
1128,10063040001,5000,10063040
1129,10063040001,5250,10063040
1130,10063040001,2000,10063040
1131,10063030003,1000,10063030
1132,10063030003,6250,10063030
1133,10063030003,500,10063030
1134,10063040001,12000,10063040
1135,10063040001,2000,10063040
1136,10063040001,17000,10063040
1137,10063030003,1000,10063030
1138,10063030003,5000,10063030
1139,10063099001,5000,10063099
1140,10063030003,840,10063030
1141,10063030003,100,10063030
1142,10051000000,8,10051000
1143,10063099001,2000,10063099
1144,10063099001,2500,10063099
1145,10063099001,1660,10063099
1146,10063040001,3420,10063040
1147,10063040001,750,10063040
1148,10063040001,30,10063040
1149,10063099001,30,10063099
1150,10063099010,20,10063099
1151,10063099012,20,10063099
1152,10063091002,30,10063091
1153,10064090006,10,10064090
1154,10063099012,4,10063099
1155,10063040001,4,10063040
1156,10063099001,4,10063099
1157,10063099010,4,10063099
1158,10063099012,4,10063099
1159,10063091002,4,10063091
1160,10064090006,4,10064090
1161,10062090010,4,10062090
1162,10063099018,4,10063099
1163,10051000000,18,10051000
1164,10063040001,33,10063040
1165,10063099001,5,10063099
1166,10063091002,8,10063091
1167,10062090619,4,10062090
1168,10063099010,9,10063099
1169,10063099012,3,10063099
1170,10063099018,2,10063099
1171,10064090003,3,10064090
1172,10064090005,2,10064090
1173,10064090006,2,10064090
1174,10063099015,1,10063099
1175,10063030003,4,10063030
1176,10062010001,1,10062010
1177,10062090613,3,10062090
1178,10062090606,1,10062090
1179,10063040001,62583,10063040
1180,10063040001,9988,10063040
1181,10063040001,10068,10063040
1182,10063040001,74638,10063040
1183,10063040500,58500,10063040
1184,10063040001,4350,10063040
1185,10063040001,2640,10063040
1186,10063040001,5450,10063040
1187,10063099001,18972,10063099
1188,10063040001,36960,10063040
1189,10063099010,14000,10063099
1190,10063099010,42000,10063099
1191,10063099010,42000,10063099
1192,10063099010,14000,10063099
1193,10062090600,500000,10062090
1194,10062090607,100,10062090
1195,10062090604,200,10062090
1196,10062010001,365,10062010
1197,10062090604,200,10062090
1198,10062090604,600,10062090
1199,10063040001,100,10063040
1200,10063099001,18972,10063099
1201,10063099001,18144,10063099
1202,10063099001,19935,10063099
1203,10063099001,18144,10063099
1204,10063040001,16950,10063040
1205,10063040001,8000,10063040
1206,10063040001,5040,10063040
1207,10063099014,238,10063099
1208,10062010515,166,10062010
1209,10062090614,250,10062090
1210,10063040515,278,10063040
1211,10063099603,258,10063099
1212,10062090018,630,10062090
1213,10062090612,630,10062090
1214,10063099015,630,10063099
1215,10063099001,40000,10063099
1216,10063099012,520000,10063099
1217,10063099001,230,10063099
1218,10063099001,200,10063099
1219,10063030003,100,10063030
1220,10063030003,300,10063030
1221,10063099001,480,10063099
1222,10063099001,120,10063099
1223,10063040001,1075,10063040
1224,10063040001,2288,10063040
1225,10063040001,2288,10063040
1226,10063040001,2288,10063040
1227,10063040001,150,10063040
1228,10063099001,425,10063099
1229,10063099001,3480,10063099
1230,10063040001,1080,10063040
1231,10063099001,3050,10063099
1232,10063040001,7200,10063040
1233,10063099001,3050,10063099
1234,10063099001,3050,10063099
1235,10063040001,2288,10063040
1236,10063040001,1080,10063040
1237,10063040001,1080,10063040
1238,10063099001,1000,10063099
1239,10063040001,6840,10063040
1240,10063040001,2610,10063040
1241,10063040001,2590,10063040
1242,10063040001,1080,10063040
1243,10063040001,1080,10063040
1244,10063040001,1080,10063040
1245,10063040001,7200,10063040
1246,10063040001,3700,10063040
1247,10063040001,2610,10063040
1248,10063040001,960,10063040
1249,10063040001,250,10063040
1250,10063030003,50,10063030
1251,10063030003,210,10063030
1252,10063030003,1760,10063030
1253,10064090004,1101,10064090
1254,10063030003,440,10063030
1255,10063030003,280,10063030
1256,10063030003,490,10063030
1257,10063099012,800,10063099
1258,10063099012,192,10063099
1259,10063099012,384,10063099
1260,10063099012,156,10063099
1261,10063099012,160,10063099
1262,10063099001,1512,10063099
1263,10063099013,800,10063099
1264,10063099012,500,10063099
1265,10063099012,2100,10063099
1266,10063099001,1512,10063099
1267,10063040001,900,10063040
1268,10063099012,1550,10063099
1269,10063099012,1040,10063099
1270,10063099012,288,10063099
1271,10063040001,1400,10063040
1272,10063099012,720,10063099
1273,10063099012,500,10063099
1274,10063099012,288,10063099
1275,10063099012,126,10063099
1276,10063099001,225,10063099
1277,10063099013,1833,10063099
1278,10063099001,1799,10063099
1279,10064090003,200,10064090
1280,10064090003,80,10064090
1281,10064090003,130,10064090
1282,10063040001,200,10063040
1283,10063040001,50,10063040
1284,10063040001,250,10063040
1285,10063030003,50,10063030
1286,10063040001,200,10063040
1287,15119036000,1300,15119036
1288,10063099012,260000,10063099
1289,10063040001,400,10063040
1290,10063040001,700,10063040
1291,15119039000,50,15119039
1292,15119039000,50,15119039
1293,10063099001,850,10063099
1294,10063030003,300,10063030
1295,10063030003,200,10063030
1296,10063040001,50,10063040
1297,10063040001,200,10063040
1298,10063099001,350,10063099
1299,10062090607,180,10062090
1300,10063040001,2000,10063040
1301,10063040001,1000,10063040
1302,10063040001,620,10063040
1303,10063099012,1500,10063099
1304,15119032000,20,15119032
1305,10062090001,2,10062090
1306,15119032000,50,15119032
1307,10064090003,600,10064090
1308,10062090612,10,10062090
1309,10062010001,10,10062010
1310,10063040001,35,10063040
1311,10064090005,25,10064090
1312,10063030003,135,10063030
1313,10063030003,1270,10063030
1314,10063099001,2300,10063099
1315,10063040001,800,10063040
1316,10063040001,2000,10063040
1317,10063040001,7500,10063040
1318,10063040001,6000,10063040
1319,10063040001,5112,10063040
1320,10063040001,800,10063040
1321,10063040001,2000,10063040
1322,10063040001,7500,10063040
1323,10063040001,6000,10063040
1324,10063040001,5112,10063040
1325,10063040001,15563,10063040
1326,10062010001,300,10062010
1327,10063030003,50,10063030
1328,10063030003,60,10063030
1329,10063030003,80,10063030
1330,10063030003,60,10063030
1331,15119036000,2000,15119036
1332,15119036000,5400,15119036
1333,15119036000,11760,15119036
1334,15119036000,6000,15119036
1335,15119036000,2000,15119036
1336,15119036000,5340,15119036
1337,15119036000,6000,15119036
1338,10063040001,15840,10063040
1339,10063040001,4900,10063040
1340,10063040001,1840,10063040
1341,10063040001,4300,10063040
1342,10063040001,1040,10063040
1343,10063040001,3375,10063040
1344,10063040001,899,10063040
1345,10063040001,1800,10063040
1346,10063099012,10400,10063099
1347,10063099012,10400,10063099
1348,15119049000,55,15119049
1349,10063040001,840,10063040
1350,10063040001,650,10063040
1351,10063040001,650,10063040
1352,10063099010,2590,10063099
1353,10062090010,17208,10062090
1354,10063099001,14149,10063099
1355,10063099012,17208,10063099
1356,10063099001,13163,10063099
1357,10063040001,17110,10063040
1358,10063040001,18285,10063040
1359,10063040001,17110,10063040
1360,10063040001,17179,10063040
1361,10063099001,1920,10063099
1362,10063099001,3135,10063099
1363,10063099001,11319,10063099
1364,10063099010,2590,10063099
1365,10063040001,34219,10063040
1366,10063040001,1400,10063040
1367,10063099001,17670,10063099
1368,10063040001,17110,10063040
1369,10063099001,70679,10063099
1370,10063099001,17670,10063099
1371,10063099001,34359,10063099
1372,10063099001,14149,10063099
1373,10063040001,17110,10063040
1374,10063040001,7627,10063040
1375,10063040001,12349,10063040
1376,10063099013,4760,10063099
1377,10064090006,33000,10064090
1378,10063040001,500,10063040
1379,10063040001,370,10063040
1380,10063040001,600,10063040
1381,10062090612,150,10062090
1382,10062010005,300,10062010
1383,10064090501,40000,10064090
1384,10063040001,640,10063040
1385,10063040001,1760,10063040
1386,10063040001,8750,10063040
1387,10062090018,40000,10062090
1388,10063040001,150,10063040
1389,10064090005,20,10064090
1390,10063040001,2665,10063040
1391,10063091001,40000,10063091
1392,10062090011,40000,10062090
1393,10063099001,19386,10063099
1394,10063099012,40000,10063099
1395,10063040500,19500,10063040
1396,10063030003,460,10063030
1397,10064090003,560,10064090
1398,10063030003,2000,10063030
1399,10063040006,2500,10063040
1400,10063040006,205,10063040
1401,10063030003,2000,10063030
1402,10063030003,1500,10063030
1403,15119049000,5,15119049
1404,10063099090,1,10063099
1405,10063099090,1,10063099
1406,10063099090,1,10063099
1407,10063099090,1,10063099
1408,10063099090,1,10063099
1409,10063099090,1,10063099
1410,10063099090,1,10063099
1411,10063099090,1,10063099
1412,10063099090,1,10063099
1413,10063099090,1,10063099
1414,10063099090,1,10063099
1415,10063099090,1,10063099
1416,10063099090,1,10063099
1417,10063099090,1,10063099
1418,10063099090,1,10063099
1419,10063040001,200,10063040
1420,10051000000,550,10051000
1421,10063091002,600,10063091
1422,10063099012,400,10063099
1423,10063040001,56,10063040
1424,10063040001,80,10063040
1425,10063099012,10400,10063099
1426,10063040001,36,10063040
1427,10063040001,480,10063040
1428,10063040001,22000,10063040
1429,10063099001,2640,10063099
1430,10063099001,200,10063099
1431,10063040001,160,10063040
1432,10063040001,1900,10063040
1433,10063040001,1124,10063040
1434,10063040001,266,10063040
1435,10063099001,24000,10063099
1436,10063040001,2223,10063040
1437,10063040001,160,10063040
1438,10063040001,6,10063040
1439,10063030003,50,10063030
1440,10063030003,15,10063030
1441,10063099012,100000,10063099
1442,10063099013,132500,10063099
1443,10064090006,1000,10064090
1444,10063091001,1560,10063091
1445,10063040001,65,10063040
1446,10063040001,691,10063040
1447,10063040001,255,10063040
1448,10063040001,670,10063040
1449,10064090003,650,10064090
1450,10063040001,950,10063040
1451,10064090003,370,10064090
1452,10063091001,16530,10063091
1453,10063091001,3306,10063091
1454,10063099010,3332,10063099
1455,10063091001,600,10063091
1456,10063030003,1720,10063030
1457,10063040001,19391,10063040
1458,10063040001,19391,10063040
1459,15119049000,50,15119049
1460,10063040001,880,10063040
1461,10063099012,10400,10063099
1462,10063040001,42000,10063040
1463,10063099013,520000,10063099
1464,10063099001,1330,10063099
1465,10063040001,16344,10063040
1466,10063040001,16344,10063040
1467,10062090613,5,10062090
1468,10062090613,5,10062090
1469,10062090619,5,10062090
1470,10063040001,9200,10063040
1471,10063040001,10000,10063040
1472,10063030003,10,10063030
1473,10063030003,30,10063030
1474,10063030003,30,10063030
1475,10063030003,30,10063030
1476,10063040001,20911,10063040
1477,10063040001,20922,10063040
1478,10063030003,850,10063030
1479,10063030003,400,10063030
1480,10063030003,450,10063030
1481,10063040500,40000,10063040
1482,10063099001,425000,10063099
1483,10063040001,21500,10063040
1484,10063099012,1000,10063099
1485,10063040001,620,10063040
1486,10063030006,10,10063030
1487,10063099007,95,10063099
1488,10063099001,4410,10063099
1489,10063099012,156000,10063099
1490,10063040001,20866,10063040
1491,10063040001,6500,10063040
1492,10063040001,7000,10063040
1493,10063040001,7000,10063040
1494,10063040001,2000,10063040
1495,10063040001,17706,10063040
1496,10063040001,4540,10063040
1497,10063099003,460,10063099
1498,10063099003,460,10063099
1499,10063040001,7875,10063040
1500,10063040001,540,10063040
1501,10063040001,920,10063040
1502,10063030003,100,10063030
1503,10063030003,300,10063030
1504,10063040001,2300,10063040
1505,10063099012,1665,10063099
1506,10063040001,1536,10063040
1507,10063040001,12770,10063040
1508,10063040001,1536,10063040
1509,10063040001,25200,10063040
1510,10063099010,10920,10063099
1511,10063040001,2200,10063040
1512,10063099001,3050,10063099
1513,10063040001,1920,10063040
1514,10063040001,696,10063040
1515,10063091001,400,10063091
1516,10063099001,1250,10063099
1517,10063040001,3150,10063040
1518,15119036000,2520,15119036
